p (r/min),w (rad/s),Q1
0.00916667,0.000174533,0.4689147899952306
0.375833,0.00715585,0.4742631835173332
0.6875,0.01309,0.478870232881063
0.0,0.0,0.5287307410687252
-0.77,-0.0146608,0.5396008047317801
1.98,0.0376991,0.4986886241509303
-0.935,-0.0178024,0.5418892138681632
-1.22833,-0.0233874,0.5459242091550377
2.18167,0.0415388,0.5018684269269829
-0.715,-0.0136136,0.5388349326085298
-1.155,-0.0219911,0.5449193370313965
2.15417,0.0410152,0.5014370984527201
-1.53083,-0.029147,0.5500423344478677
0.595833,0.0113446,0.4775090752388265
-0.916667,-0.0174533,0.5416355943953206
0.1925,0.00366519,0.47157969101211594
2.38333,0.0453786,0.5050102530096319
-1.49417,-0.0284489,0.549545465014198
0.623333,0.0118682,0.4779168623342683
0.339167,0.00645772,0.4737249596472607
-1.41167,-0.0268781,0.5484251775984842
2.76833,0.0527089,0.5109096557038041
-2.2825,-0.0434587,0.5600948704950797
0.559167,0.0106465,0.47696610303724596
-1.045,-0.0198968,0.5434072720005854
-0.999167,-0.0190241,0.5427754463056179
1.47583,0.0280998,0.4908071065141522
-0.751667,-0.0143117,0.5393456633251287
1.54917,0.0294961,0.49194054887891453
-2.23667,-0.042586,0.5594890679953108
0.495,0.00942478,0.4760178194856264
0.495,0.00942478,0.4760178194856264
0.2475,0.00471239,0.4723827499055353
1.77833,0.0338594,0.4955103882397896
-0.669167,-0.0127409,0.5381954877613482
-0.669167,-0.0127409,0.5381954877613482
-0.650833,-0.0123918,0.537939393067676
1.52167,0.0289725,0.4915150248159759
-0.935,-0.0178024,0.5418892138681632
1.7325,0.0329867,0.4947929145304764
-1.43,-0.0272271,0.5486743561185592
0.889167,0.0169297,0.481883338462796
-0.476667,-0.00907571,0.5354979141043488
-0.33,-0.00628319,0.5334292764174786
0.531667,0.0101229,0.47655938794262803
-1.22833,-0.0233874,0.5459242091550377
2.5575,0.0486947,0.5076944961415222
-0.201667,-0.00383972,0.531609449483751
2.0625,0.0392699,0.49999416646549705
-0.055,-0.0010472,0.5295181911841655
1.595,0.0303687,0.4926510437413161
1.595,0.0303687,0.4926510437413161
-0.366667,-0.00698132,0.5339475385966661
-0.174167,-0.00331613,0.5312182876812613
0.265833,0.00506145,0.4726508084274783
-0.449167,-0.00855211,0.535110932684187
-0.0916667,-0.00174533,0.5300421716526197
1.8425,0.0350811,0.49651778284254106
-1.90667,-0.0363028,0.5551001218656428
-1.90667,-0.0363028,0.5551001218656428
-1.69583,-0.0322886,0.5522707280210934
1.375,0.0261799,0.489255445195655
-1.88833,-0.0359538,0.5548549189320373
-1.88833,-0.0359538,0.5548549189320373
-2.16333,-0.0411898,0.5585179472543128
2.41083,0.0459022,0.5054358406393327
-1.68667,-0.0321141,0.5521472775257434
2.31,0.0439823,0.5038720414967726
-1.79667,-0.0342085,0.5536264559415077
-1.79667,-0.0342085,0.5536264559415077
-1.6775,-0.0319395,0.5520237162293686
-1.6775,-0.0319395,0.5520237162293686
-1.87,-0.0356047,0.5546095021410926
-0.1375,-0.00261799,0.5306960488629383
-0.119167,-0.00226893,0.530434646489257
-0.119167,-0.00226893,0.530434646489257
-1.13667,-0.0216421,0.5446677669875872
-0.935,-0.0178024,0.5418892138681632
-0.1925,-0.00366519,0.5314791101201745
-1.8975,-0.0361283,0.5549775392493576
1.86083,0.0354302,0.496806297498388
-1.6775,-0.0319395,0.5520237162293686
2.48417,0.0472984,0.5065674448301966
-0.99,-0.0188496,0.5426489859210897
-0.99,-0.0188496,0.5426489859210897
0.1925,0.00366519,0.47157969101211594
6.50833,0.123918,0.5633501402469591
12.5767,0.239459,0.6312884030772551
12.65,0.240855,0.6320628108760667
9.05667,0.172439,0.5818743545749875
14.2817,0.271922,0.6465330209551143
10.835,0.206298,0.6083928635450665
10.6975,0.20368,0.6060995291179258
13.1817,0.250978,0.6373325733198193
9.79917,0.186576,0.5883333048093353
11.5042,0.219039,0.6183748949365975
16.0783,0.306131,0.657244816007501
10.3033,0.196175,0.5989601041370681
13.2367,0.252026,0.6378453026644452
13.3925,0.254993,0.6392654452129957
9.45083,0.179943,0.5835719891295469
15.2258,0.289899,0.6528074150072569
13.5117,0.257262,0.6403207785097661
11.9992,0.228464,0.6247333879094416
12.5308,0.238587,0.6307983107955287
13.2183,0.251676,0.6376747007282333
3.41917,0.0651008,0.5206194684531679
2.53917,0.0483456,0.507413139625321
1.22833,0.0233874,0.48701219787271344
-0.3575,-0.00680678,0.5338180388380962
0.4125,0.00785398,0.4748021839223387
0.815833,0.0155334,0.4807845967450484
-1.65917,-0.0315905,0.5517766269864248
1.9525,0.0371755,0.49825311732088046
0.5225,0.00994838,0.4764239290839585
1.6225,0.0308923,0.4930781797808775
1.72333,0.0328122,0.49464966468507443
1.0725,0.0204204,0.4846458441150737
3.06167,0.058294,0.5153244532110058
-0.806667,-0.0153589,0.5401105036454489
2.46583,0.0469494,0.5062850191035859
-0.623333,-0.0118682,0.5375549532942908
2.51167,0.047822,0.5069906149750292
-1.43917,-0.0274017,0.5487989599017289
2.65833,0.0506145,0.5092367046755959
3.61167,0.068766,0.5234343998259056
9.74417,0.185528,0.587061096514771
16.5917,0.315905,0.6593495764617007
11.1192,0.211708,0.6128537833536206
12.595,0.239808,0.6314831262223105
14.4008,0.274191,0.6474046727515232
13.6125,0.259181,0.6411930158021282
10.7067,0.203854,0.6062551803972311
7.59917,0.144688,0.5728851374952619
7.27833,0.138579,0.5705021430072581
-1.65,-0.0314159,0.5516529529254789
-0.256667,-0.00488692,0.5323905069994899
0.6875,0.01309,0.478870232881063
0.6875,0.01309,0.478870232881063
-0.559167,-0.0106465,0.5366564130790413
0.348333,0.00663225,0.47385944108601963
0.348333,0.00663225,0.47385944108601963
0.999167,0.0190241,0.4835380913092114
0.999167,0.0190241,0.4835380913092114
-0.779167,-0.0148353,0.5397282750318784
-0.779167,-0.0148353,0.5397282750318784
0.495,0.00942478,0.4760178194856264
0.11,0.0020944,0.47037823587204813
0.201667,0.00383972,0.4717134156761673
0.99,0.0188496,0.48339991125320386
0.9075,0.0172788,0.48215859510193426
0.540833,0.0102974,0.4766948804735404
0.485833,0.00925025,0.47588255335756713
-0.210833,-0.00401426,0.5317397513819044
0.760833,0.0144862,0.4799628474574855
1.5125,0.0287979,0.4913732589703698
14.0525,0.267559,0.6447905722782726
16.4267,0.312763,0.6587200785789536
12.0908,0.230209,0.6258311129783117
12.0908,0.230209,0.6258311129783117
6.41667,0.122173,0.5621478099140419
0.99,0.0188496,0.48339991125320386
0.0825,0.0015708,0.46997857457985165
1.8425,0.0350811,0.49651778284254106
-1.98917,-0.0378736,0.5562018759357436
3.245,0.0617847,0.5180511297839879
-2.57583,-0.0490438,0.5639501364931773
2.90583,0.0553269,0.5129873036397411
0.201667,0.00383972,0.4717134156761673
2.19083,0.0417134,0.5020121021331171
1.82417,0.0347321,0.49622964306177403
-2.26417,-0.0431096,0.5598526477732245
1.76,0.0335103,0.49522316838778907
-1.815,-0.0345575,0.5538724057788922
2.915,0.0555015,0.5131253459095594
0.834167,0.0158825,0.48105897184132485
-0.605,-0.0115192,0.5372984914408349
1.43,0.0272271,0.4901008265493754
-0.935,-0.0178024,0.5418892138681632
0.9625,0.018326,0.4829856307742487
0.485833,0.00925025,0.47588255335756713
0.476667,0.00907571,0.4757473282229777
0.788333,0.0150098,0.48037347799820956
0.33,0.00628319,0.4735905250927404
0.916667,0.0174533,0.4822962689996322
0.44,0.00837758,0.47520694985341677
0.44,0.00837758,0.47520694985341677
1.1275,0.0214675,0.48547900558546503
-0.2475,-0.00471239,0.53226045190015
1.815,0.0345575,0.4960855990855821
0.8525,0.0162316,0.4813335675426377
-0.284167,-0.00541052,0.5327803963188412
0.586667,0.0111701,0.4773732744812865
1.58583,0.0301942,0.49250882497437704
5.81167,0.110654,0.5541185594828528
6.47167,0.12322,0.5628696487684747
13.9058,0.264766,0.6436285706222614
12.6225,0.240332,0.6317740705535166
10.56,0.201062,0.6037091845178892
11.9167,0.226893,0.6237249936678158
15.5833,0.296706,0.6548101311369534
8.61667,0.164061,0.5795502151742769
11.385,0.21677,0.6167247575622224
9.8175,0.186925,0.5887527304558051
7.6725,0.146084,0.5734134429514258
-0.825,-0.015708,0.5403651357187749
-0.825,-0.015708,0.5403651357187749
3.52917,0.0671952,0.5222309894604862
1.8425,0.0350811,0.49651778284254106
4.07917,0.0776672,0.5301732982569413
-3.74917,-0.071384,0.5789925881775638
-3.74917,-0.071384,0.5789925881775638
3.37333,0.0642281,0.5199455755745249
-1.57667,-0.0300197,0.5506626065857118
2.13583,0.0406662,0.5011492023685209
-1.25583,-0.023911,0.546300363791583
1.50333,0.0286234,0.49123164469300384
0.806667,0.0153589,0.48064753007031147
-2.86917,-0.0546288,0.5677677753756892
-0.5225,-0.00994838,0.5361419790363006
0.458333,0.00872665,0.47547704386208417
-1.25583,-0.023911,0.546300363791583
-1.25583,-0.023911,0.546300363791583
-1.21917,-0.0232129,0.5457987673109469
0.944167,0.0179769,0.4827097010818072
1.65917,0.0315905,0.49364870659792803
1.65917,0.0315905,0.49364870659792803
0.495,0.00942478,0.4760178194856264
-0.1925,-0.00366519,0.5314791101201745
0.201667,0.00383972,0.4717134156761673
0.669167,0.0127409,0.478597570458071
4.9225,0.0937242,0.5420161381320463
7.29667,0.138928,0.5706411615744305
14.9967,0.285536,0.6514164226413673
10.9267,0.208043,0.6098712405533417
12.1092,0.230558,0.6260480392290064
11.4492,0.217992,0.6176196950197054
6.765,0.128805,0.5664821196981407
-2.08083,-0.039619,0.5574225529198594
1.375,0.0261799,0.489255445195655
2.2275,0.0424115,0.5025857663078213
-2.3375,-0.0445059,0.5608205955293272
3.01583,0.0574213,0.5146389309184273
1.045,0.0198968,0.4842300114467872
-2.04417,-0.0389208,0.5569347015149257
3.245,0.0617847,0.5180511297839879
-1.88833,-0.0359538,0.5548549189320373
3.29083,0.0626573,0.5187289957297863
-1.38417,-0.0263545,0.5480510423152308
-3.84083,-0.0731293,0.5801416164908667
4.32667,0.0823795,0.5336886817948769
1.7875,0.0340339,0.495654062691
-3.245,-0.0617847,0.572604063907258
3.22667,0.0614356,0.5177795213508415
-2.46583,-0.0469494,0.5625088243164974
1.16417,0.0221657,0.4860357345587393
0.825,0.015708,0.48092179500002824
-3.62083,-0.0689405,0.5773773550352286
-0.586667,-0.0111701,0.5370417778944413
-0.275,-0.00523599,0.5326504815439222
-2.0075,-0.0382227,0.5564463229639827
0.155833,0.00296706,0.4710452510869265
-0.669167,-0.0127409,0.5381954877613482
1.75083,0.0333358,0.49507970886561253
-0.146667,-0.00279253,0.5308266862410053
-0.843333,-0.016057,0.5406195200947976
1.87,0.0356047,0.4969506204439184
0.238333,0.00453786,0.47224879336269693
-1.65917,-0.0315905,0.5517766269864248
-1.2925,-0.0246091,0.5468013214159968
0.641667,0.0122173,0.4781890040526635
0.916667,0.0174533,0.4822962689996322
-2.26417,-0.0431096,0.5598526477732245
-0.806667,-0.0153589,0.5401105036454489
3.19917,0.060912,0.5173717047475616
-0.055,-0.0010472,0.5295181911841655
-0.0825,-0.0015708,0.5299112529717169
2.12667,0.0404916,0.5010050547554435
-0.944167,-0.0179769,0.5420159204121396
1.77833,0.0338594,0.4955103882397896
-1.10917,-0.0211185,0.5442900409395313
0.595833,0.0113446,0.4775090752388265
-1.35667,-0.0258309,0.5476765548679904
-1.35667,-0.0258309,0.5476765548679904
-0.623333,-0.0118682,0.5375549532942908
-1.7875,-0.0340339,0.5535033506598288
2.57583,0.0490438,0.5079755633771623
-2.27333,-0.0432842,0.5599738138022887
0.385,0.00733038,0.47439785779942345
0.385,0.00733038,0.47439785779942345
0.5775,0.0109956,0.477237523229363
2.95167,0.0561996,0.5136766256600198
0.174167,0.00331613,0.47131238127527614
3.41,0.0649262,0.5204847557699558
-1.4025,-0.0267035,0.5483004592375348
2.93333,0.0558505,0.513401071466907
-0.284167,-0.00541052,0.5327803963188412
2.92417,0.055676,0.513263240316179
2.92417,0.055676,0.513263240316179
1.79667,0.0342085,0.49579788931951196
-2.02583,-0.0385718,0.5566906208657959
-0.44,-0.00837758,0.5349818526404195
-1.8975,-0.0361283,0.5549775392493576
0.559167,0.0106465,0.47696610303724596
-1.61333,-0.0307178,0.5511580863839938
0.88,0.0167552,0.48174583302273954
0.88,0.0167552,0.48174583302273954
-0.128333,-0.00244346,0.5305653713260606
-0.476667,-0.00907571,0.5354979141043488
0.0,0.0,0.5287307410687252
-0.5225,-0.00994838,0.5361419790363006
0.0183333,0.000349066,0.46904760713932125
-0.605,-0.0115192,0.5372984914408349
-0.605,-0.0115192,0.5372984914408349
-0.889167,-0.0169297,0.5412548915843772
2.45667,0.0467748,0.5061436186958066
-0.669167,-0.0127409,0.5381954877613482
1.2925,0.0246091,0.4879916462892777
-1.63167,-0.0310669,0.5514056304583704
1.5675,0.0298451,0.49222451465373457
2.4475,0.0466003,0.5060022279272326
12.705,0.241903,0.6326362125990711
9.91833,0.188845,0.5910190011880312
4.77583,0.0909317,0.5399833800306268
2.1725,0.0413643,0.5017247569581526
4.63833,0.0883137,0.5380677194794198
-3.51083,-0.0668461,0.5759868857758073
4.07,0.0774926,0.5300423765576178
-3.0525,-0.0581195,0.5701347313358321
4.68417,0.0891863,0.5387073064360215
-2.52083,-0.0479966,0.5632301438171736
-2.29167,-0.0436332,0.5602158935290847
0.650833,0.0123918,0.47832511339439554
0.495,0.00942478,0.4760178194856264
3.86833,0.0736529,0.5271506568546122
-2.86,-0.0544543,0.5676490644787899
2.3925,0.0455531,0.5051521608735419
-3.96,-0.0753982,0.5816294836267744
4.9775,0.0947714,0.5427756633810199
-4.33583,-0.0825541,0.5862775115547871
1.705,0.0324631,0.4943632952159853
-0.861667,-0.0164061,0.540873812676754
0.614167,0.0116937,0.47778090552388913
4.62917,0.0881391,0.5379396109907307
-2.87833,-0.0548033,0.5678864523923103
4.08833,0.0778417,0.5303040973424746
-4.00583,-0.0762709,0.5821999779252361
3.96917,0.0755728,0.5285995738406217
-2.67667,-0.0509636,0.5652666562274755
-0.678333,-0.0129154,0.5383234356011003
-2.21833,-0.042237,0.5592465430351738
-3.70333,-0.0705113,0.5784165776720616
3.96,0.0753982,0.5284680598080301
-4.17083,-0.0794125,0.5842453647628172
4.02417,0.07662,0.5293873240595731
-1.76,-0.0335103,0.5531339571281245
2.89667,0.0551524,0.5128492777426493
0.9075,0.0172788,0.48215859510193426
-3.50167,-0.0666716,0.5758707872966843
2.64,0.0502655,0.5089569732792556
-2.76833,-0.0527089,0.5664596639883548
3.44667,0.0656244,0.5210231033791412
-1.80583,-0.034383,0.5537494508719072
3.96917,0.0755728,0.5285995738406217
3.08,0.0586431,0.5155982398291494
-1.41167,-0.0268781,0.5484251775984842
3.70333,0.0705113,0.5247663619744815
-3.25417,-0.0619592,0.5727212165700439
-0.7975,-0.0151844,0.5399831622337824
2.8325,0.0539307,0.5118811198147205
-2.3925,-0.0455531,0.5615449914891408
2.98833,0.0568977,0.514226883902013
-3.80417,-0.0724312,0.5796824873691041
3.905,0.074351,0.5276782086606361
-3.66667,-0.0698132,0.5779551093892252
-3.7675,-0.071733,0.5792226644770448
2.34667,0.0446804,0.5044417081885237
-4.83083,-0.0919789,0.5913742083434423
2.97,0.0565487,0.5139519179189673
-3.2175,-0.0612611,0.5722523054280018
-4.05167,-0.0771436,0.5827694733675434
2.2275,0.0424115,0.5025857663078213
-0.861667,-0.0164061,0.540873812676754
4.38167,0.0834267,0.5344652470312772
-1.815,-0.0345575,0.5538724057788922
-1.265,-0.0240855,0.5464256452905941
0.715,0.0136136,0.47927958532026527
-3.62083,-0.0689405,0.5773773550352286
4.33583,0.0825541,0.5338182737940799
2.54833,0.0485202,0.507553893537067
-2.9975,-0.0570723,0.5694262007124599
3.15333,0.0600393,0.5166907801814205
-2.92417,-0.055676,0.5684794049907761
-1.71417,-0.0326377,0.5525175838087734
-1.375,-0.0261799,0.5479262059083916
-4.44583,-0.0846485,0.5876247779413233
3.26333,0.0621337,0.5183224209637615
-4.675,-0.0890118,0.5899517563669723
-2.26417,-0.0431096,0.5598526477732245
2.23667,0.042586,0.5027289666459952
-3.85917,-0.0734784,0.580370978996052
2.40167,0.0457276,0.505293996284264
0.953333,0.0181514,0.482847599028238
-3.95083,-0.0752237,0.5815152874771718
2.73167,0.0520108,0.5103531183442639
-2.31,-0.0439823,0.56045789860861
5.68333,0.10821,0.5523940694152017
0.66,0.0125664,0.4784613558698896
-2.57583,-0.0490438,0.5639501364931773
3.85,0.0733038,0.526886540522484
-2.12667,-0.0404916,0.5580314297558063
-2.26417,-0.0431096,0.5598526477732245
1.265,0.0240855,0.4875715027750924
-3.11667,-0.0593412,0.5709596393716057
2.71333,0.0516617,0.5100744024773464
2.71333,0.0516617,0.5100744024773464
1.65917,0.0315905,0.49364870659792803
3.92333,0.0747001,0.5279417212913121
-2.79583,-0.0532325,0.5668168552280152
-0.806667,-0.0153589,0.5401105036454489
0.2475,0.00471239,0.4723827499055353
-3.75833,-0.0715585,0.5791076445858092
-3.75833,-0.0715585,0.5791076445858092
-2.41083,-0.0459022,0.5617861911114533
-2.97,-0.0565487,0.5690714362308941
3.2175,0.0612611,0.5176436674536559
-3.56583,-0.0678933,0.5766828132833774
0.861667,0.0164061,0.48147090575651086
4.14333,0.0788889,0.5310880289886453
-3.52917,-0.0671952,0.5762190384257075
-2.23667,-0.042586,0.5594890679953108
-0.623333,-0.0118682,0.5375549532942908
-3.135,-0.0596903,0.5711950254390628
0.6875,0.01309,0.478870232881063
0.6875,0.01309,0.478870232881063
-0.788333,-0.0150098,0.5398557053308313
4.4,0.0837758,0.5347237595770928
-2.20917,-0.0420624,0.5591251551967105
-2.7775,-0.0528835,0.56657880942051
3.96917,0.0755728,0.5285995738406217
-3.80417,-0.0724312,0.5796824873691041
1.22833,0.0233874,0.48701219787271344
1.7325,0.0329867,0.4947929145304764
1.7325,0.0329867,0.4947929145304764
4.51917,0.0860447,0.5363994770155719
-3.9325,-0.0748746,0.581286715445966
-2.79583,-0.0532325,0.5668168552280152
-2.79583,-0.0532325,0.5668168552280152
-2.805,-0.0534071,0.5669358931758195
2.54833,0.0485202,0.507553893537067
-0.339167,-0.00645772,0.5335589086865318
-3.61167,-0.068766,0.5772617166747165
2.53917,0.0483456,0.507413139625321
4.16167,0.0792379,0.5313489012634078
-3.03417,-0.0577704,0.5698986786747838
-3.03417,-0.0577704,0.5698986786747838
-3.72167,-0.0708604,0.5786471081737802
3.77667,0.0719076,0.5258281562722105
1.6775,0.0319395,0.4939343026151951
-2.8875,-0.0549779,0.5680051566516912
-0.128333,-0.00244346,0.5305653713260606
-2.96083,-0.0563741,0.5689530640253777
-2.96083,-0.0563741,0.5689530640253777
1.87917,0.0357792,0.4970950203618023
2.1725,0.0413643,0.5017247569581526
-3.11667,-0.0593412,0.5709596393716057
2.9975,0.0570723,0.5143643464653543
-0.320833,-0.00610865,0.5332995901598432
-0.320833,-0.00610865,0.5332995901598432
2.51167,0.047822,0.5069906149750292
-1.80583,-0.034383,0.5537494508719072
1.155,0.0219911,0.48589642114390924
3.4375,0.0654498,0.5208885621705408
-4.19833,-0.0799361,0.5845849826421249
2.37417,0.045204,0.5048681900504319
3.245,0.0617847,0.5180511297839879
-3.3,-0.0628319,0.5733065643188042
3.355,0.0638791,0.5196756816079392
1.46667,0.0279253,0.4906657548754891
-2.1175,-0.0403171,0.5579097428237647
4.02417,0.07662,0.5293873240595731
-0.8525,-0.0162316,0.5407467224438528
0.614167,0.0116937,0.47778090552388913
-1.1275,-0.0214675,0.544541851381208
-0.476667,-0.00907571,0.5354979141043488
1.55833,0.0296706,0.49208249919056074
4.29917,0.0818559,0.5332997736884939
4.29917,0.0818559,0.5332997736884939
3.48333,0.0663225,0.5215604731261747
1.4575,0.0277507,0.49052438569545315
-2.79583,-0.0532325,0.5668168552280152
3.7675,0.071733,0.5256955662621523
-3.94167,-0.0750492,0.5814010528499901
2.9975,0.0570723,0.5143643464653543
1.27417,0.0242601,0.4877115439563693
-2.26417,-0.0431096,0.5598526477732245
2.08083,0.039619,0.500283431726455
-0.430833,-0.00820305,0.5348527268422435
-2.04417,-0.0389208,0.5569347015149257
0.055,0.0010472,0.46957931905006767
-0.751667,-0.0143117,0.5393456633251287
-1.0175,-0.0193732,0.5430283138791768
1.87917,0.0357792,0.4970950203618023
-2.2825,-0.0434587,0.5600948704950797
0.916667,0.0174533,0.4822962689996322
4.17083,0.0794125,0.5314793432613059
-2.95167,-0.0561996,0.5688347250098084
-1.33833,-0.0254818,0.5474266762088953
3.56583,0.0678933,0.5227663609790495
-2.74083,-0.0521853,0.5661021398377004
4.16167,0.0792379,0.5313489012634078
3.00667,0.0572468,0.5145016691551986
-2.43833,-0.0464258,0.5621476719910093
1.08167,0.0205949,0.48478454265464405
1.99833,0.0380482,0.4989792863851951
-1.85167,-0.0352557,0.5543639996720271
3.18083,0.0605629,0.5170994988937707
-0.5775,-0.0109956,0.5369133949363555
-4.35417,-0.0829031,0.5865024358202108
3.45583,0.0657989,0.5211575129465101
-2.07167,-0.0394444,0.5573006099060035
1.595,0.0303687,0.4926510437413161
-1.43,-0.0272271,0.5486743561185592
-1.43,-0.0272271,0.5486743561185592
4.0425,0.076969,0.5296494612687112
2.38333,0.0453786,0.5050102530096319
-2.38333,-0.0453786,0.5614243752442785
4.49167,0.0855211,0.536013444179455
0.513333,0.00977384,0.4762885029792603
0.513333,0.00977384,0.4762885029792603
4.03333,0.0767945,0.5295184191592553
-3.00667,-0.0572468,0.5695443578535772
-1.06333,-0.0202458,0.5436596523335565
2.09,0.0397935,0.5004279020244092
-3.09833,-0.0589921,0.5707241101408229
-0.055,-0.0010472,0.5295181911841655
1.49417,0.0284489,0.4910900950177718
-2.42,-0.0460767,0.5619066961075466
2.01667,0.0383972,0.4992696191053463
-0.348333,-0.00663225,0.5336884954551264
0.421667,0.00802851,0.47493705420395066
3.72167,0.0708604,0.5250321434122436
-2.89667,-0.0551524,0.5681237548528918
2.5025,0.0476475,0.5068496555414502
0.284167,0.00541052,0.47291906045629023
0.861667,0.0164061,0.48147090575651086
-2.2275,-0.0424115,0.5593678248180256
2.16333,0.0411898,0.5015810096601923
-2.09917,-0.039968,0.5576661858416818
-2.05333,-0.0390954,0.5570567560267315
2.02583,0.0385718,0.4994147409240784
-3.92333,-0.0747001,0.5811724062578835
-0.678333,-0.0129154,0.5383234356011003
0.88,0.0167552,0.48174583302273954
-4.32667,-0.0823795,0.586164924239556
1.1275,0.0214675,0.48547900558546503
-0.641667,-0.0122173,0.5378113144338778
1.11833,0.021293,0.4853400094575843
4.565,0.0869174,0.5370419994755828
0.559167,0.0106465,0.47696610303724596
2.54833,0.0485202,0.507553893537067
4.3175,0.082205,0.5335591192851163
-3.58417,-0.0682424,0.5769144998634224
-1.75083,-0.0333358,0.5530107701443918
2.75,0.0523599,0.5106315593490641
-2.86,-0.0544543,0.5676490644787899
-1.68667,-0.0321141,0.5521472775257434
1.32,0.0251327,0.48841235015162926
-1.50333,-0.0286234,0.5496697229478903
3.72167,0.0708604,0.5250321434122436
-0.650833,-0.0123918,0.537939393067676
-3.355,-0.0638791,0.5740077178394831
3.30917,0.0630064,0.5189997814266766
2.10833,0.0401426,0.5007166782430401
-2.74083,-0.0521853,0.5661021398377004
1.4025,0.0267035,0.48967784613708126
1.16417,0.0221657,0.4860357345587393
1.16417,0.0221657,0.4860357345587393
2.64917,0.05044,0.5090968726438495
-4.3725,-0.0832522,0.5867272502978567
0.183333,0.00349066,0.4714460119171545
0.0825,0.0015708,0.46997857457985165
0.348333,0.00663225,0.47385944108601963
10.3492,0.197048,0.5998380411850402
7.98417,0.152018,0.5755842022795865
7.21417,0.137357,0.5700125343263739
10.1108,0.19251,0.5951236589915425
9.82667,0.187099,0.5889613285980567
7.6725,0.146084,0.5734134429514258
6.74667,0.128456,0.5663345001463191
-1.22833,-0.0233874,0.5459242091550377
7.425,0.141372,0.5716054526387635
4.17083,0.0794125,0.5314793432613059
1.5675,0.0298451,0.49222451465373457
6.56333,0.124966,0.5640704651389503
1.11833,0.021293,0.4853400094575843
5.98583,0.11397,0.5564465324696074
4.7025,0.0895354,0.5389628794759836
2.32833,0.0443314,0.5041570660396497
5.6925,0.108385,0.552517797398364
2.32833,0.0443314,0.5041570660396497
3.3,0.0628319,0.5188644557690486
5.64667,0.107512,0.5519001925741813
-0.3575,-0.00680678,0.5338180388380962
6.27,0.119381,0.5602164492808311
2.13583,0.0406662,0.5011492023685209
2.89667,0.0551524,0.5128492777426493
5.24333,0.0998328,0.5464258593004482
3.47417,0.066148,0.5214262329404943
5.38083,0.102451,0.5483008134204633
5.5,0.10472,0.5499185498540727
1.42083,0.0270526,0.4899597970696
2.48417,0.0472984,0.5065674448301966
5.48167,0.104371,0.5496701497496361
0.0,0.0,0.5287307410687252
6.215,0.118333,0.559489066528188
-0.825,-0.015708,0.5403651357187749
3.95083,0.0752237,0.5283365673469782
3.09833,0.0589921,0.5158717053325628
2.86,0.0544543,0.5122964476120692
4.52833,0.0862193,0.5365281154052376
